33,3,5.1,2734.4,509.0,1100.1,1.0,-1,-1,-1
34,1,1209.8,1683.1,423.8,1366.0,1.0,-1,-1,-1
34,2,360.0,1863.5,505.5,1268.0,1.0,-1,-1,-1
34,3,5.2,2736.9,510.4,1098.1,1.0,-1,-1,-1
35,1,1149.3,1686.4,482.4,1357.2,1.0,-1,-1,-1
35,2,363.5,1868.2,528.0,1263.3,1.0,-1,-1,-1
35,3,5.6,2736.4,511.3,1098.5,1.0,-1,-1,-1
36,1,1109.4,1689.6,521.4,1350.6,1.0,-1,-1,-1
36,2,367.9,1870.3,533.6,1263.3,1.0,-1,-1,-1
36,3,5.7,2736.7,511.2,1098.3,1.0,-1,-1,-1
37,1,1091.4,1692.1,544.2,1347.2,1.0,-1,-1,-1
37,2,374.7,1869.0,529.3,1264.6,1.0,-1,-1,-1
37,3,5.7,2736.7,511.2,1098.3,1.0,-1,-1,-1
38,1,1081.4,1694.3,559.3,1346.6,1.0,-1,-1,-1
38,2,393.4,1859.7,505.8,1273.8,1.0,-1,-1,-1
38,3,5.7,2736.7,511.2,1098.3,1.0,-1,-1,-1
39,1,1084.2,1699.3,559.8,1341.5,1.0,-1,-1,-1
39,2,422.4,1856.0,473.0,1277.0,1.0,-1,-1,-1
39,3,5.7,2736.7,511.2,1098.3,1.0,-1,-1,-1
40,1,1091.2,1701.0,550.2,1338.5,1.0,-1,-1,-1
40,2,465.1,1853.4,444.2,1279.9,1.0,-1,-1,-1
40,3,5.7,2736.7,511.2,1098.3,1.0,-1,-1,-1
41,1,1098.1,1692.5,532.4,1347.8,1.0,-1,-1,-1
41,2,518.8,1857.9,445.2,1281.9,1.0,-1,-1,-1
42,1,1102.3,1681.0,509.5,1359.9,1.0,-1,-1,-1
42,2,572.8,1859.9,452.1,1291.4,1.0,-1,-1,-1
43,1,1107.0,1676.3,475.4,1366.8,1.0,-1,-1,-1
43,2,598.7,1861.0,484.6,1313.1,1.0,-1,-1,-1
44,1,1106.6,1676.0,431.6,1369.5,1.0,-1,-1,-1
44,2,608.9,1862.5,538.3,1335.4,1.0,-1,-1,-1
45,1,1101.5,1676.5,376.5,1369.1,1.0,-1,-1,-1
45,2,619.7,1865.3,573.6,1348.2,1.0,-1,-1,-1
46,1,1096.1,1678.4,327.5,1366.1,1.0,-1,-1,-1
46,2,632.5,1868.9,601.0,1358.3,1.0,-1,-1,-1
47,1,1084.5,1673.9,306.5,1369.9,1.0,-1,-1,-1
47,2,651.9,1873.4,620.8,1359.5,1.0,-1,-1,-1
48,1,1073.3,1672.3,290.4,1374.5,1.0,-1,-1,-1
48,2,671.8,1878.5,641.0,1360.7,1.0,-1,-1,-1
49,1,1065.2,1676.4,285.2,1361.5,1.0,-1,-1,-1
49,2,688.7,1884.1,579.4,1362.6,1.0,-1,-1,-1
50,1,1057.3,1679.0,282.9,1350.9,1.0,-1,-1,-1
50,2,704.3,1882.0,561.6,1368.9,1.0,-1,-1,-1
51,1,1047.9,1679.8,280.5,1345.2,1.0,-1,-1,-1
51,2,729.5,1878.6,529.3,1373.1,1.0,-1,-1,-1
52,1,1044.6,1675.9,275.4,1357.2,1.0,-1,-1,-1
52,2,772.8,1860.9,469.5,1392.0,1.0,-1,-1,-1
53,1,1044.6,1675.9,275.4,1357.2,1.0,-1,-1,-1
53,2,817.4,1772.4,459.7,1468.1,1.0,-1,-1,-1
54,1,1044.6,1675.9,275.4,1357.2,1.0,-1,-1,-1
54,2,825.5,1729.2,479.8,1518.2,1.0,-1,-1,-1
55,1,1044.6,1675.9,275.4,1357.2,1.0,-1,-1,-1
55,2,820.5,1742.4,511.2,1506.0,1.0,-1,-1,-1
56,1,1044.6,1675.9,275.4,1357.2,1.0,-1,-1,-1
56,2,839.2,1747.6,501.4,1503.5,1.0,-1,-1,-1
57,1,1013.6,1792.2,341.9,1367.2,1.0,-1,-1,-1
57,2,813.5,1704.0,435.7,1397.7,1.0,-1,-1,-1
58,1,1002.2,1851.5,419.9,1379.3,1.0,-1,-1,-1
58,2,794.3,1680.8,398.9,1335.5,1.0,-1,-1,-1
59,1,998.0,1884.5,504.7,1379.3,1.0,-1,-1,-1
59,2,789.4,1673.7,368.5,1306.1,1.0,-1,-1,-1
60,1,999.0,1901.4,567.5,1373.2,1.0,-1,-1,-1
60,2,789.0,1673.5,339.4,1294.6,1.0,-1,-1,-1
61,1,1000.6,1910.9,603.9,1365.1,1.0,-1,-1,-1
61,2,798.7,1669.3,315.5,1304.3,1.0,-1,-1,-1
62,1,1003.2,1913.5,620.3,1357.4,1.0,-1,-1,-1
62,2,793.2,1674.5,316.3,1311.8,1.0,-1,-1,-1
63,1,1007.3,1905.6,622.3,1358.9,1.0,-1,-1,-1
63,2,769.9,1675.1,314.6,1321.7,1.0,-1,-1,-1
64,1,1027.9,1899.8,600.3,1360.8,1.0,-1,-1,-1
64,2,728.8,1675.3,337.7,1337.1,1.0,-1,-1,-1
65,1,1068.1,1891.0,556.7,1367.1,1.0,-1,-1,-1
65,2,685.2,1676.0,365.3,1349.3,1.0,-1,-1,-1
66,1,1125.8,1884.3,493.9,1368.4,1.0,-1,-1,-1
66,2,629.9,1680.1,405.0,1348.8,1.0,-1,-1,-1
67,1,1198.3,1883.7,432.6,1375.6,1.0,-1,-1,-1
67,2,562.8,1681.2,459.5,1342.4,1.0,-1,-1,-1
68,1,1273.1,1881.2,403.9,1396.5,1.0,-1,-1,-1
68,2,503.4,1683.5,514.6,1331.7,1.0,-1,-1,-1
69,1,1350.3,1878.7,388.9,1434.5,1.0,-1,-1,-1
69,2,454.2,1687.5,562.4,1318.9,1.0,-1,-1,-1
70,1,1394.8,1878.7,410.5,1466.8,1.0,-1,-1,-1
70,2,424.1,1688.0,588.6,1313.1,1.0,-1,-1,-1
71,1,1402.5,1886.0,453.0,1477.5,1.0,-1,-1,-1
71,2,408.2,1686.4,601.1,1310.7,1.0,-1,-1,-1
72,1,1398.7,1893.8,514.2,1476.2,1.0,-1,-1,-1
72,2,404.7,1684.7,601.9,1312.9,1.0,-1,-1,-1
73,1,1391.7,1897.6,576.0,1474.0,1.0,-1,-1,-1
73,2,407.8,1680.7,593.9,1316.8,1.0,-1,-1,-1
74,1,1385.6,1899.9,616.5,1474.3,1.0,-1,-1,-1
74,2,413.3,1672.0,582.2,1324.8,1.0,-1,-1,-1
75,1,1381.6,1906.4,636.3,1473.6,1.0,-1,-1,-1
75,2,418.1,1665.8,562.9,1330.3,1.0,-1,-1,-1
76,1,1384.0,1906.8,633.1,1476.8,1.0,-1,-1,-1
76,2,422.7,1663.3,531.4,1332.9,1.0,-1,-1,-1
77,1,1390.4,1905.8,621.0,1479.4,1.0,-1,-1,-1
77,2,404.6,1659.9,518.2,1339.3,1.0,-1,-1,-1
78,1,1413.4,1905.8,587.5,1481.1,1.0,-1,-1,-1
78,2,360.6,1662.7,519.4,1337.2,1.0,-1,-1,-1
79,1,1449.3,1900.7,563.8,1487.3,1.0,-1,-1,-1
79,2,312.2,1659.6,518.7,1339.5,1.0,-1,-1,-1
80,1,1504.2,1895.4,544.3,1489.8,1.0,-1,-1,-1
80,2,261.8,1657.9,513.8,1342.2,1.0,-1,-1,-1
81,1,1570.4,1893.9,524.3,1492.0,1.0,-1,-1,-1
81,2,224.3,1658.5,511.6,1342.8,1.0,-1,-1,-1
82,1,1610.4,1892.3,528.4,1491.6,1.0,-1,-1,-1
82,2,192.0,1658.2,517.8,1342.9,1.0,-1,-1,-1
83,1,1616.4,1893.5,548.8,1489.9,1.0,-1,-1,-1
83,2,168.7,1658.2,522.0,1342.2,1.0,-1,-1,-1
84,1,1607.9,1895.6,567.3,1485.8,1.0,-1,-1,-1
84,2,150.5,1659.3,526.7,1337.6,1.0,-1,-1,-1
85,1,1595.5,1897.7,575.2,1483.0,1.0,-1,-1,-1
85,2,133.9,1657.9,529.5,1339.8,1.0,-1,-1,-1
86,1,1592.1,1899.8,578.1,1483.0,1.0,-1,-1,-1
86,2,134.1,1661.1,517.9,1338.9,1.0,-1,-1,-1
87,1,1599.9,1903.5,568.1,1477.5,1.0,-1,-1,-1
87,2,140.8,1663.3,504.4,1338.2,1.0,-1,-1,-1
88,1,1617.2,1907.7,548.1,1469.5,1.0,-1,-1,-1
88,2,154.8,1664.2,488.7,1337.4,1.0,-1,-1,-1
89,1,1639.9,1910.4,523.2,1460.2,1.0,-1,-1,-1
89,2,176.0,1665.7,467.2,1336.4,1.0,-1,-1,-1
90,1,1666.3,1909.7,495.3,1444.5,1.0,-1,-1,-1
90,2,189.2,1663.7,450.8,1336.7,1.0,-1,-1,-1
91,1,1693.6,1908.7,467.0,1431.4,1.0,-1,-1,-1
91,2,193.0,1658.5,437.6,1341.8,1.0,-1,-1,-1
92,1,1713.4,1906.9,446.6,1406.9,1.0,-1,-1,-1
92,2,187.1,1653.4,429.3,1344.4,1.0,-1,-1,-1
93,1,1725.3,1905.9,434.5,1401.4,1.0,-1,-1,-1
93,2,185.3,1649.3,412.3,1345.2,1.0,-1,-1,-1
94,1,1729.9,1905.3,429.9,1390.9,1.0,-1,-1,-1
94,2,187.5,1644.8,383.2,1343.7,1.0,-1,-1,-1
95,1,1725.5,1904.8,434.2,1385.7,1.0,-1,-1,-1
95,2,180.0,1643.5,353.3,1341.2,1.0,-1,-1,-1
96,1,1716.6,1905.7,443.2,1383.7,1.0,-1,-1,-1
96,2,159.8,1641.3,331.4,1344.1,1.0,-1,-1,-1
96,7,6.0,2724.1,501.5,1113.0,1.0,-1,-1,-1
97,1,1709.8,1907.6,450.1,1384.8,1.0,-1,-1,-1
97,2,135.1,1638.6,322.2,1348.0,1.0,-1,-1,-1
97,7,5.3,2721.4,495.4,1116.3,1.0,-1,-1,-1
98,1,1706.0,1908.1,453.9,1388.6,1.0,-1,-1,-1
98,2,103.4,1636.6,329.6,1344.4,1.0,-1,-1,-1
98,7,8.0,2731.2,491.1,1108.1,1.0,-1,-1,-1
99,1,1706.6,1912.2,453.3,1385.7,1.0,-1,-1,-1
99,2,67.6,1637.5,349.6,1333.7,1.0,-1,-1,-1
99,7,9.5,2720.7,489.7,1119.3,1.0,-1,-1,-1
100,1,1716.9,1916.2,443.1,1384.0,1.0,-1,-1,-1
100,2,34.4,1638.8,371.7,1317.5,1.0,-1,-1,-1
100,7,10.2,2721.4,487.5,1118.8,1.0,-1,-1,-1
101,1,1736.9,1916.9,423.1,1385.5,1.0,-1,-1,-1
101,2,11.0,1637.3,384.9,1305.1,1.0,-1,-1,-1
101,7,10.2,2739.3,488.6,1101.0,1.0,-1,-1,-1
102,1,1749.2,1915.6,410.8,1388.7,1.0,-1,-1,-1
102,2,-4.5,1636.3,394.0,1299.0,1.0,-1,-1,-1
102,7,10.1,2758.3,489.0,1081.6,1.0,-1,-1,-1
103,1,1761.5,1914.2,398.5,1389.5,1.0,-1,-1,-1
103,2,-7.1,1634.9,393.3,1301.3,1.0,-1,-1,-1
103,7,10.2,2775.7,489.6,1063.5,1.0,-1,-1,-1
104,1,1782.8,1910.8,377.1,1397.1,1.0,-1,-1,-1
104,2,-6.8,1632.1,393.0,1308.2,1.0,-1,-1,-1
104,7,10.4,2785.5,488.6,1051.7,1.0,-1,-1,-1
105,1,1812.4,1907.4,347.3,1408.2,1.0,-1,-1,-1
105,2,-3.1,1627.8,391.6,1316.6,1.0,-1,-1,-1
105,7,10.6,2791.7,484.4,1041.6,1.0,-1,-1,-1
106,1,1849.4,1905.4,308.9,1421.6,1.0,-1,-1,-1
106,2,0.1,1627.1,388.2,1314.1,1.0,-1,-1,-1
106,7,10.3,2793.0,480.6,1039.3,1.0,-1,-1,-1
107,1,1883.2,1903.4,273.9,1429.3,1.0,-1,-1,-1
107,2,3.4,1623.9,378.5,1312.8,1.0,-1,-1,-1
107,7,8.3,2792.1,489.6,1041.8,1.0,-1,-1,-1
108,1,1912.0,1900.9,245.6,1436.0,1.0,-1,-1,-1
108,2,3.5,1621.3,368.1,1311.2,1.0,-1,-1,-1
108,7,8.5,2792.5,489.7,1044.0,1.0,-1,-1,-1
109,1,1923.1,1900.7,234.7,1437.6,1.0,-1,-1,-1
109,2,5.2,1619.7,345.2,1303.6,1.0,-1,-1,-1
109,7,8.5,2792.5,489.7,1044.0,1.0,-1,-1,-1
110,1,1929.9,1900.5,228.2,1437.0,1.0,-1,-1,-1
110,2,3.9,1618.2,319.1,1290.0,1.0,-1,-1,-1
110,7,8.5,2792.5,489.7,1044.0,1.0,-1,-1,-1
111,1,1932.8,1900.2,224.7,1436.1,1.0,-1,-1,-1
111,2,1.9,1618.2,292.3,1277.5,1.0,-1,-1,-1
111,7,7.6,2786.7,496.0,1050.9,1.0,-1,-1,-1
112,1,1931.8,1900.4,225.8,1434.2,1.0,-1,-1,-1
112,2,0.9,1615.2,267.9,1271.7,1.0,-1,-1,-1
112,7,7.6,2786.7,496.0,1050.9,1.0,-1,-1,-1
113,1,1933.8,1900.3,225.2,1430.4,1.0,-1,-1,-1
113,2,-0.0,1611.7,254.1,1266.1,1.0,-1,-1,-1
113,7,7.6,2786.7,496.0,1050.9,1.0,-1,-1,-1
114,1,1934.0,1899.7,225.7,1429.2,1.0,-1,-1,-1
114,2,-0.4,1606.2,244.4,1257.2,1.0,-1,-1,-1
114,7,7.6,2786.7,496.0,1050.9,1.0,-1,-1,-1
115,1,1932.0,1897.7,228.1,1429.8,1.0,-1,-1,-1
115,2,0.3,1606.7,235.8,1246.8,1.0,-1,-1,-1
115,7,7.6,2786.7,496.0,1050.9,1.0,-1,-1,-1
116,1,1928.9,1894.2,231.3,1430.9,1.0,-1,-1,-1
116,2,1.1,1609.5,230.0,1242.3,1.0,-1,-1,-1
117,1,1927.5,1894.0,232.7,1429.7,1.0,-1,-1,-1
117,2,1.8,1610.6,222.7,1244.5,1.0,-1,-1,-1
118,1,1924.0,1894.2,236.2,1429.8,1.0,-1,-1,-1
118,2,2.7,1611.7,210.2,1243.6,1.0,-1,-1,-1
119,1,1916.3,1894.9,243.8,1432.3,1.0,-1,-1,-1
119,2,3.2,1613.1,198.1,1242.0,1.0,-1,-1,-1
